# Logfile created on 2026-04-16 14:38:36 +0200 by logger.rb/v1.5.3
2026-04-16 14:38:36 +0200: Memory Usage (448620K) : memcap_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448812K) : varicap_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448812K) : flash_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448812K) : intbondvia_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448812K) : intbondmet_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448812K) : devbondvia_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448812K) : devbondmet_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (448812K) : devtrench_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449004K) : redist_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449004K) : graphbot_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449004K) : graphtop_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449196K) : antvia1_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449196K) : antmetal2_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449196K) : graphcont_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449196K) : siwg_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449388K) : siwg_filler has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449388K) : siwg_nofill has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449580K) : sigrating_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449580K) : singrating_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449580K) : graphpas_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449772K) : emwind3_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449772K) : emwihv3_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449772K) : redbulay_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449772K) : smos_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449772K) : graphpad_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449964K) : polimide_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449964K) : polimide_pin has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449964K) : recog_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (449964K) : recog_pin has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450156K) : recog_esd has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450156K) : recog_diode has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450156K) : recog_tsv has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450156K) : recog_iprobe has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (450348K) : recog_diffprb has 0 polygons
